feature,importance
ema_12,0.029848647071048617
ema_26,0.029801082564517856
ema_diff,0.029665110050700605
log_returns,0.029434796364512295
momentum_10,0.029528278624638915
returns,0.029196671268437058
roc_5,0.029240929638035595
sma_20,0.029374094621744007
sma_5,0.030066290753893554
