episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.4690000000000001,0.485,0.4854368932038835,0.6923402547836304,2.2904669953844334,0.05344030633568764,6.623766899108887
2,-0.381,0.54,0.5434782608695652,0.691487729549408,3.4432464557720626,0.036758244037628174,6.6233134269714355
3,-0.30900000000000005,0.485,0.5922330097087378,0.6912447810173035,1.934697625948469,0.02870296686887741,6.623142242431641
4,-0.436,0.49,0.5098039215686274,0.6923705339431763,1.8648168260398121,0.024661017581820488,6.623325347900391
5,-0.40800000000000003,0.545,0.5274725274725275,0.6920697093009949,1.7791375727441916,0.0212691742926836,6.623412132263184
6,-0.31000000000000005,0.55,0.6,0.6919988989830017,0.8071529791920521,0.018573755398392677,6.623533248901367
7,-0.396,0.515,0.5360824742268041,0.6921495199203491,0.9379473591174494,0.01715332269668579,6.62368631362915
8,-0.5690000000000001,0.56,0.38636363636363635,0.6899234056472778,1.6725429625198132,0.016543375328183174,6.623666286468506
9,-0.46800000000000014,0.545,0.4835164835164835,0.6915356516838074,0.6757970953787354,0.015316209755837917,6.623632431030273
10,-0.39100000000000007,0.49,0.5392156862745098,0.6921820044517517,0.6685803316969151,0.013917296193540096,6.623668670654297
11,-0.36200000000000004,0.505,0.5555555555555556,0.6918314695358276,0.21683674535602682,0.012367346324026585,6.623745918273926
12,-0.42200000000000004,0.555,0.5168539325842697,0.6918850541114807,1.7542267361230852,0.013392326422035694,6.623869895935059
13,-0.525,0.575,0.43529411764705883,0.6922997832298279,1.643195707623598,0.013498698361217976,6.623891830444336
14,-0.254,0.51,0.6326530612244898,0.6919209361076355,0.2011088751050807,0.012315262109041214,6.623932838439941
15,-0.3950000000000001,0.525,0.5368421052631579,0.6922422647476196,0.3166576754746312,0.01150682382285595,6.624007225036621
16,-0.4050000000000001,0.575,0.5294117647058824,0.6923550963401794,0.12305857504612416,0.010535059496760368,6.624094009399414
17,-0.5070000000000001,0.555,0.449438202247191,0.6920545697212219,1.0508563493838896,0.011311320587992668,6.624186038970947
18,-0.4660000000000001,0.565,0.4827586206896552,0.6918066143989563,1.1721557149574326,0.011557317338883877,6.62430477142334
19,-0.385,0.475,0.5428571428571428,0.6924661993980408,0.17504422888226945,0.010355674661695957,6.6244401931762695
20,-0.273,0.545,0.6263736263736264,0.6909133791923523,1.1755497822884944,0.009709839709103107,6.624606609344482
21,-0.386,0.465,0.5420560747663551,0.6924727559089661,0.038367746536051996,0.008795661851763725,6.624770164489746
22,-0.368,0.495,0.5544554455445545,0.69260573387146,0.08500114133053496,0.00800942350178957,6.624922275543213
