feature,lag,importance
returns,15,0.04851584881544113
log_returns,15,0.04493889957666397
volatility,15,0.04359109699726105
range,15,0.0501977875828743
volume,15,0.044224970042705536
ema_diff,15,0.045486580580472946
rsi_14,15,0.047030720859766006
returns,14,0.046425554901361465
log_returns,14,0.04741472005844116
volatility,14,0.04600747674703598
range,14,0.04989910125732422
volume,14,0.04391271620988846
ema_diff,14,0.04721983149647713
rsi_14,14,0.04702486842870712
returns,13,0.05165443941950798
log_returns,13,0.04776737466454506
volatility,13,0.04644886031746864
range,13,0.04773987829685211
volume,13,0.047554418444633484
ema_diff,13,0.04158559814095497
rsi_14,13,0.047050926834344864
returns,12,0.043653253465890884
log_returns,12,0.0453709177672863
volatility,12,0.05398008972406387
range,12,0.04788627848029137
volume,12,0.05042698606848717
ema_diff,12,0.04733974114060402
rsi_14,12,0.050673723220825195
returns,11,0.04823978990316391
log_returns,11,0.04767554998397827
volatility,11,0.04263054206967354
range,11,0.04718612879514694
volume,11,0.04782452806830406
ema_diff,11,0.04053410515189171
rsi_14,11,0.05002078041434288
returns,10,0.044592827558517456
log_returns,10,0.04807117581367493
volatility,10,0.052961573004722595
range,10,0.04473431035876274
volume,10,0.04282010346651077
ema_diff,10,0.04082733392715454
rsi_14,10,0.04780669882893562
returns,9,0.053835585713386536
log_returns,9,0.0488450713455677
volatility,9,0.04466746002435684
range,9,0.052293531596660614
volume,9,0.04660019278526306
ema_diff,9,0.044946324080228806
rsi_14,9,0.04415137320756912
returns,8,0.04658008739352226
log_returns,8,0.050793685019016266
volatility,8,0.0492582805454731
range,8,0.04952913522720337
volume,8,0.05021229013800621
ema_diff,8,0.04514678940176964
rsi_14,8,0.05365904048085213
returns,7,0.04725925251841545
log_returns,7,0.043004803359508514
volatility,7,0.04887831211090088
range,7,0.05226016044616699
volume,7,0.04994116351008415
ema_diff,7,0.05013898387551308
rsi_14,7,0.05244659632444382
returns,6,0.04974077641963959
log_returns,6,0.04748435318470001
volatility,6,0.041356246918439865
range,6,0.04917612299323082
volume,6,0.05329364165663719
ema_diff,6,0.04872816056013107
rsi_14,6,0.046494513750076294
returns,5,0.04705037176609039
log_returns,5,0.04877772182226181
volatility,5,0.048704084008932114
range,5,0.05053456127643585
volume,5,0.04458143934607506
ema_diff,5,0.045982927083969116
rsi_14,5,0.04743680730462074
returns,4,0.04748845100402832
log_returns,4,0.050136860460042953
volatility,4,0.04921867325901985
range,4,0.04927137866616249
volume,4,0.05011644586920738
ema_diff,4,0.05201861262321472
rsi_14,4,0.042397331446409225
returns,3,0.04503163695335388
log_returns,3,0.04582982137799263
volatility,3,0.04569903761148453
range,3,0.0468791127204895
volume,3,0.048849184066057205
ema_diff,3,0.045595716685056686
rsi_14,3,0.047913603484630585
returns,2,0.045891690999269485
log_returns,2,0.04785020649433136
volatility,2,0.04802651330828667
range,2,0.04558398947119713
volume,2,0.044364362955093384
ema_diff,2,0.04372075945138931
rsi_14,2,0.04008185863494873
returns,1,0.04579785466194153
log_returns,1,0.04884202033281326
volatility,1,0.04905102401971817
range,1,0.0437045693397522
volume,1,0.048469897359609604
ema_diff,1,0.050911784172058105
rsi_14,1,0.04635704681277275
returns,0,0.04143993929028511
log_returns,0,0.0445517934858799
volatility,0,0.04207334667444229
range,0,0.04935869202017784
volume,0,0.05285673588514328
ema_diff,0,0.05258307605981827
rsi_14,0,0.04330900311470032
