threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.18123496391339214,0.8187650360866079,0.5288932419196866,0.7121090617481957,0.5461095100864554,0.4923547400611621,0.12466808873775008
0.46,0.02,0.18203688853247796,0.8179631114675221,0.5294117647058824,0.5966319165998396,0.5468975468975469,0.4923547400611621,0.17467423018130443
0.47000000000000003,0.02,0.18524458700882118,0.8147554129911788,0.5285433070866141,0.45068163592622296,0.546242774566474,0.49074074074074076,0.23655490096841883
0.48000000000000004,0.02,0.19326383319967924,0.8067361668003208,0.5308151093439364,0.28708901363271855,0.5479651162790697,0.4937106918238994,0.30528826521261293
0.49000000000000005,0.02,0.214915797914996,0.785084202085004,0.5321756894790602,0.15717722534081796,0.5482456140350878,0.49491525423728816,0.35213365324573687
0.5,0.02,0.26383319967923013,0.7361668003207699,0.5315904139433552,0.07056936647955092,0.545727136431784,0.4940239043824701,0.363722653695252
0.51,0.02,0.34723336006415395,0.652766639935846,0.5294840294840295,0.03769045709703288,0.5434083601286174,0.484375,0.3326025765767272
0.52,0.02,0.4330392943063352,0.5669607056936647,0.5304101838755304,0.020048115477145148,0.5404929577464789,0.4892086330935252,0.294692828144403
0.53,0.02,0.5276663993584603,0.4723336006415397,0.5398981324278438,0.009623095429029671,0.5517241379310345,0.4791666666666667,0.25255802377992664
0.54,0.02,0.6110665597433841,0.38893344025661586,0.5649484536082474,0.0032076984763432237,0.5741176470588235,0.5,0.2190225265577241
0.55,0.02,0.673616680032077,0.326383319967923,0.5749385749385749,0.0016038492381716118,0.5831062670299727,0.5,0.1873493979777609
0.56,0.02,0.7441860465116279,0.2558139534883721,0.5924764890282131,0.0,0.5966101694915255,0.5416666666666666,0.15156375300721733
0.5700000000000001,0.02,0.785084202085004,0.214915797914996,0.6007462686567164,0.0,0.608,0.5,0.12910986367281477
0.5800000000000001,0.02,0.8251804330392943,0.1748195669607057,0.6055045871559633,0.0,0.6127450980392157,0.5,0.10585404971932638
0.5900000000000001,0.02,0.8548516439454691,0.14514835605453089,0.6077348066298343,0.0,0.6104651162790697,0.5555555555555556,0.08821170809943867
0.6000000000000001,0.02,0.8821170809943866,0.11788291900561347,0.6258503401360545,0.0,0.6285714285714286,0.5714285714285714,0.07377706495589414
0.6100000000000001,0.02,0.9021651964715317,0.09783480352846832,0.639344262295082,0.0,0.635593220338983,0.75,0.06255012028869286
0.6200000000000001,0.02,0.921411387329591,0.07858861267040898,0.6428571428571429,0.0,0.6421052631578947,0.6666666666666666,0.05052125100240578
0.6300000000000001,0.02,0.9342421812349639,0.06575781876503609,0.6341463414634146,0.0,0.6329113924050633,0.6666666666666666,0.04170008019246191
0.6400000000000001,0.02,0.9438652766639936,0.056134723336006415,0.6285714285714286,0.0,0.6176470588235294,1.0,0.03528468323977546
0.6500000000000001,0.02,0.9534883720930233,0.046511627906976744,0.6206896551724138,0.0,0.6071428571428571,1.0,0.028869286287089013
0.6600000000000001,0.02,0.9591018444266239,0.0408981555733761,0.6274509803921569,0.0,0.62,1.0,0.02566158781074579
0.6700000000000002,0.02,0.9647153167602245,0.03528468323977546,0.6136363636363636,0.0,0.6046511627906976,1.0,0.02165196471531676
0.6800000000000002,0.02,0.9711307137129109,0.028869286287089013,0.6666666666666666,0.0,0.6571428571428571,1.0,0.019246190858059342
0.6900000000000002,0.02,0.9727345629510826,0.0272654370489174,0.6470588235294118,0.0,0.6363636363636364,1.0,0.01764234161988773
0.7000000000000002,0.02,0.97514033680834,0.024859663191659984,0.6451612903225806,0.0,0.6451612903225806,0.0,0.01603849238171612
0.7100000000000002,0.02,0.9775461106655974,0.022453889334402566,0.6428571428571429,0.0,0.6428571428571429,0.0,0.014434643143544508
0.7200000000000002,0.02,0.9799518845228549,0.020048115477145148,0.6,0.0,0.6,0.0,0.012028869286287089
0.7300000000000002,0.02,0.9807538091419407,0.019246190858059342,0.625,0.0,0.625,0.0,0.012028869286287089
0.7400000000000002,0.02,0.9823576583801122,0.01764234161988773,0.6818181818181818,0.0,0.6818181818181818,0.0,0.012028869286287087
0.7500000000000002,0.02,0.9839615076182838,0.01603849238171612,0.7,0.0,0.7,0.0,0.011226944667201283
0.45,0.04,0.3384121892542101,0.6615878107457899,0.5284848484848484,0.7121090617481957,0.5502555366269165,0.47478991596638653,0.10065793831418338
