net.0.weight,net.2.weight,net.4.weight
4.6977314949035645,4.543839454650879,0.782636821269989
4.777451992034912,4.501630783081055,0.7777544856071472
4.911592483520508,4.477298259735107,0.7980703711509705
5.066108226776123,4.50510311126709,0.8359349370002747
5.2650980949401855,4.547606945037842,0.8736655116081238
5.485692501068115,4.609319686889648,0.9112856388092041
5.703852653503418,4.675931453704834,0.9481208920478821
5.9615302085876465,4.767262935638428,1.0131444931030273
6.208824157714844,4.861449718475342,1.075183629989624
6.468918800354004,4.985532283782959,1.1416045427322388
6.7278642654418945,5.087366580963135,1.218684434890747
7.017709255218506,5.231938362121582,1.321609616279602
