feature,lag,importance
returns,31,0.030732255429029465
log_returns,31,0.035520877689123154
sma_5,31,0.02992960438132286
sma_20,31,0.031598690897226334
ema_12,31,0.031764958053827286
ema_26,31,0.028673572465777397
ema_diff,31,0.031680379062891006
roc_5,31,0.022715512663125992
momentum_10,31,0.027098549529910088
returns,30,0.026985950767993927
log_returns,30,0.033569809049367905
sma_5,30,0.028820641338825226
sma_20,30,0.03200669586658478
ema_12,30,0.028702009469270706
ema_26,30,0.03293781727552414
ema_diff,30,0.028261354193091393
roc_5,30,0.030435966327786446
momentum_10,30,0.03049202635884285
returns,29,0.0319787934422493
log_returns,29,0.032870419323444366
sma_5,29,0.03173193708062172
sma_20,29,0.027274753898382187
ema_12,29,0.03074261173605919
ema_26,29,0.029372647404670715
ema_diff,29,0.02536771073937416
roc_5,29,0.02776823565363884
momentum_10,29,0.029888298362493515
returns,28,0.029197683557868004
log_returns,28,0.02853744849562645
sma_5,28,0.028620662167668343
sma_20,28,0.03274073079228401
ema_12,28,0.03182024136185646
ema_26,28,0.03172426298260689
ema_diff,28,0.03174484148621559
roc_5,28,0.03284106403589249
momentum_10,28,0.02831718698143959
returns,27,0.03334885835647583
log_returns,27,0.025477230548858643
sma_5,27,0.03132013604044914
sma_20,27,0.02932315692305565
ema_12,27,0.027319448068737984
ema_26,27,0.03146111220121384
ema_diff,27,0.029464423656463623
roc_5,27,0.029659273102879524
momentum_10,27,0.030775323510169983
returns,26,0.02834993600845337
log_returns,26,0.029959050938487053
sma_5,26,0.030084282159805298
sma_20,26,0.028246838599443436
ema_12,26,0.03483133018016815
ema_26,26,0.026860950514674187
ema_diff,26,0.029889699071645737
roc_5,26,0.026685457676649094
momentum_10,26,0.030250366777181625
returns,25,0.029652802273631096
log_returns,25,0.031846169382333755
sma_5,25,0.02655787579715252
sma_20,25,0.028329716995358467
ema_12,25,0.030218452215194702
ema_26,25,0.028935905545949936
ema_diff,25,0.02954515814781189
roc_5,25,0.029446305707097054
momentum_10,25,0.028522029519081116
returns,24,0.029419055208563805
log_returns,24,0.032564979046583176
sma_5,24,0.029687197878956795
sma_20,24,0.027221564203500748
ema_12,24,0.02878541126847267
ema_26,24,0.02833523415029049
ema_diff,24,0.03055802546441555
roc_5,24,0.025905093178153038
momentum_10,24,0.03020612522959709
returns,23,0.028447583317756653
log_returns,23,0.030403228476643562
sma_5,23,0.030637387186288834
sma_20,23,0.030154956504702568
ema_12,23,0.02578861080110073
ema_26,23,0.023127391934394836
ema_diff,23,0.02927158959209919
roc_5,23,0.03161468729376793
momentum_10,23,0.034445468336343765
returns,22,0.03419305384159088
log_returns,22,0.033341169357299805
sma_5,22,0.026629170402884483
sma_20,22,0.028198450803756714
ema_12,22,0.027480555698275566
ema_26,22,0.03313636779785156
ema_diff,22,0.02622750587761402
roc_5,22,0.029484214261174202
momentum_10,22,0.0238351970911026
returns,21,0.029992427676916122
log_returns,21,0.025891639292240143
sma_5,21,0.02792518027126789
sma_20,21,0.031819723546504974
ema_12,21,0.028193654492497444
