feature,importance
ema_12,0.029445717751514167
ema_26,0.029871904000174254
ema_diff,0.02912565943552181
log_returns,0.030389156250748783
momentum_10,0.0302083459100686
returns,0.030956078320741653
roc_5,0.029956475889775902
sma_20,0.029432316427119076
sma_5,0.03046090342104435
